item_id,category,color,fabric,occasion,total_wear_count,current_cycle_wears,max_wears_before_wash,status,sustainability_score
SLW-3020,Leggings,Grey,Polyester,Home,142,1,3,Clean,29.0
SLW-3021,Kurti,Yellow,Cotton,Casual,96,2,2,Dirty,36.0
SLW-3022,Batik Shirt,Multicolor,Batik,Casual,84,0,3,Clean,16.0
SLW-3023,Saree,Green,Silk,Religious,11,2,4,Clean,86.25
SLW-3024,Trouser,Khaki,Cotton,Casual,96,0,2,Clean,36.0
SLW-3025,Salwar,Blue,Cotton,Casual,74,1,2,Clean,50.67
SLW-3026,Batik Shirt,Blue,Batik,Casual,85,0,3,Clean,15.0
SLW-3027,Sarong,Cream,Batik,Casual,89,2,3,Clean,11.0
SLW-3028,Dress,Pink,Silk,Wedding,3,2,4,Clean,96.25
SLW-3029,Trouser,Black,Cotton,Casual,84,2,2,Dirty,44.0
SLW-3030,Sarong,Brown,Cotton,Home,138,1,2,Clean,8.0
SLW-3031,Kurti,Pink,Silk,Religious,8,3,4,Clean,90.0
SLW-3032,Jeans,Black,Denim,Casual,83,5,5,Dirty,72.33
SLW-3033,Saree,Red,Silk,Religious,12,4,4,Dirty,85.0
SLW-3034,Kurti,Pink,Cotton,Casual,81,0,2,Clean,46.0
SLW-3035,Saree,Green,Cotton,Casual,88,2,2,Dirty,41.33
SLW-3036,Leggings,Grey,Polyester,Home,141,2,3,Clean,29.5
SLW-3037,Saree,Blue,Silk,Religious,11,0,4,Clean,86.25
SLW-3038,Salwar,Green,Cotton,Casual,89,2,2,Dirty,40.67
SLW-3039,Saree,Red,Silk,Religious,10,2,4,Clean,87.5
SLW-3040,Shirt,Blue,Cotton,Office,48,0,2,Clean,68.0
SLW-3041,Dress,Green,Silk,Wedding,3,2,4,Clean,96.25
SLW-3042,Leggings,Grey,Polyester,Home,139,3,3,Dirty,30.5
SLW-3043,Jacket,Grey,Denim,Casual,83,2,5,Clean,72.33
SLW-3044,Jacket,Brown,Polyester,Casual,89,2,3,Clean,55.5
SLW-3045,Jacket,Grey,Denim,Casual,93,1,5,Clean,69.0
SLW-3046,Salwar,Pink,Silk,Wedding,1,3,4,Clean,98.75
SLW-3047,School Uniform,Blue,Cotton,Office,56,2,2,Dirty,62.67
SLW-3048,Sarong,Cream,Batik,Casual,85,1,3,Clean,15.0
SLW-3049,Sarong,Cream,Batik,Casual,90,1,3,Clean,10.0
SLW-3050,Sarong,Blue,Batik,Casual,96,3,3,Dirty,4.0
SLW-3051,Saree,Green,Cotton,Casual,78,2,2,Dirty,48.0
SLW-3052,Shorts,Khaki,Cotton,Home,132,0,2,Clean,12.0
SLW-3053,Sarong,Blue,Batik,Casual,85,3,3,Dirty,15.0
SLW-3054,Salwar,Green,Cotton,Casual,82,2,2,Dirty,45.33
SLW-3055,Dress,Red,Cotton,Casual,100,1,2,Clean,33.33
SLW-3056,Blouse,Gold,Cotton,Casual,82,2,2,Dirty,45.33
SLW-3057,Batik Shirt,Blue,Batik,Office,46,2,3,Clean,54.0
SLW-3058,National Dress,White,Cotton,Religious,12,1,2,Clean,92.0
SLW-3059,Blouse,Green,Silk,Wedding,2,1,4,Clean,97.5
SLW-3060,Kurti,Purple,Cotton,Casual,85,2,2,Dirty,43.33
SLW-3061,National Dress,White,Cotton,Religious,12,2,2,Dirty,92.0
SLW-3062,Jacket,Brown,Polyester,Casual,85,1,3,Clean,57.5
SLW-3063,Leggings,Black,Polyester,Home,137,0,3,Clean,31.5
SLW-3064,Vest,Black,Cotton,Home,133,1,2,Clean,11.33
SLW-3065,Batik Shirt,Blue,Batik,Office,40,2,3,Clean,60.0
SLW-3066,T-Shirt,Red,Polyester,Casual,90,0,3,Clean,55.0
SLW-3067,Shirt,White,Linen,Office,60,2,2,Dirty,50.0
SLW-3068,Blouse,Gold,Silk,Wedding,3,2,4,Clean,96.25
SLW-3069,Sarong,Green,Cotton,Home,139,0,2,Clean,7.33
SLW-3070,Blouse,Blue,Silk,Wedding,3,3,4,Clean,96.25
SLW-3071,Trouser,Black,Linen,Office,42,1,2,Clean,65.0
SLW-3072,Shirt,Pink,Cotton,Office,60,0,2,Clean,60.0
SLW-3073,Shirt,Blue,Cotton,Office,51,2,2,Dirty,66.0
SLW-3074,National Dress,Gold,Cotton,Religious,14,0,2,Clean,90.67
SLW-3075,T-Shirt,White,Polyester,Casual,82,2,3,Clean,59.0
SLW-3076,Salwar,Green,Silk,Wedding,4,0,4,Clean,95.0
SLW-3077,Batik Shirt,Red,Batik,Casual,93,3,3,Dirty,7.0
SLW-3078,Saree,Green,Cotton,Casual,91,0,2,Clean,39.33
SLW-3079,Batik Shirt,Brown,Batik,Casual,89,0,3,Clean,11.0
SLW-3080,Saree,Green,Cotton,Casual,86,1,2,Clean,42.67
SLW-3081,T-Shirt,White,Polyester,Casual,96,1,3,Clean,52.0
SLW-3082,T-Shirt,Red,Polyester,Casual,88,3,3,Dirty,56.0
SLW-3083,Salwar,Pink,Silk,Wedding,1,2,4,Clean,98.75
SLW-3084,Shirt,White,Linen,Office,43,2,2,Dirty,64.17
SLW-3085,Blouse,Gold,Silk,Wedding,2,2,4,Clean,97.5
SLW-3086,Dress,Yellow,Silk,Wedding,3,3,4,Clean,96.25
SLW-3087,Dress,Pink,Silk,Wedding,2,2,4,Clean,97.5
SLW-3088,Kurti,Blue,Silk,Religious,13,3,4,Clean,83.75
SLW-3089,Vest,Grey,Cotton,Home,122,1,2,Clean,18.67
SLW-3090,Kurti,Yellow,Silk,Religious,12,1,4,Clean,85.0
SLW-3091,Trouser,Black,Linen,Office,39,1,2,Clean,67.5
SLW-3092,Sarong,Green,Batik,Casual,93,2,3,Clean,7.0
SLW-3093,Trouser,Navy,Cotton,Casual,87,0,2,Clean,42.0
SLW-3094,Leggings,Navy,Polyester,Home,141,3,3,Dirty,29.5
SLW-3095,Trouser,Black,Linen,Office,44,2,2,Dirty,63.33
SLW-3096,T-Shirt,Red,Polyester,Casual,96,3,3,Dirty,52.0
SLW-3097,Batik Shirt,Red,Batik,Casual,95,3,3,Dirty,5.0
SLW-3098,Saree,Blue,Silk,Religious,12,1,4,Clean,85.0
SLW-3099,Blouse,Blue,Silk,Wedding,2,1,4,Clean,97.5
SLW-3100,T-Shirt,Grey,Polyester,Casual,92,0,3,Clean,54.0
SLW-3101,Batik Shirt,Blue,Batik,Casual,83,0,3,Clean,17.0
SLW-3102,Jacket,Brown,Polyester,Casual,93,3,3,Dirty,53.5
SLW-3103,Batik Shirt,Red,Batik,Office,59,3,3,Dirty,41.0
SLW-3104,Shirt,White,Linen,Office,56,1,2,Clean,53.33
SLW-3105,Vest,White,Cotton,Home,132,2,2,Dirty,12.0
SLW-3106,Batik Shirt,Brown,Batik,Office,52,3,3,Dirty,48.0
SLW-3107,Kurtha,Cream,Cotton,Religious,10,0,2,Clean,93.33
SLW-3108,Sarong,Green,Batik,Casual,92,0,3,Clean,8.0
SLW-3109,Jacket,Grey,Denim,Casual,91,5,5,Dirty,69.67
SLW-3110,Shirt,Pink,Cotton,Office,38,2,2,Dirty,74.67
SLW-3111,Vest,Grey,Cotton,Home,128,2,2,Dirty,14.67
SLW-3112,Kurti,Pink,Silk,Religious,11,2,4,Clean,86.25
SLW-3113,Leggings,Black,Polyester,Home,135,1,3,Clean,32.5
SLW-3114,Saree,Purple,Cotton,Casual,79,0,2,Clean,47.33
SLW-3115,T-Shirt,White,Cotton,Casual,90,2,2,Dirty,40.0
SLW-3116,Shorts,Black,Cotton,Home,140,2,2,Dirty,6.67
SLW-3117,Sarong,White,Cotton,Home,136,1,2,Clean,9.33
SLW-3118,Sarong,Green,Cotton,Home,131,0,2,Clean,12.67
SLW-3119,Dress,Yellow,Cotton,Casual,95,2,2,Dirty,36.67
SLW-3120,Blouse,Blue,Cotton,Casual,99,2,2,Dirty,34.0
SLW-3121,T-Shirt,Red,Polyester,Casual,84,2,3,Clean,58.0
SLW-3122,Kurtha,White,Cotton,Religious,11,1,2,Clean,92.67
SLW-3123,Saree,Red,Silk,Religious,12,1,4,Clean,85.0
SLW-3124,National Dress,White,Cotton,Religious,11,0,2,Clean,92.67
SLW-3125,Salwar,White,Cotton,Casual,87,0,2,Clean,42.0
SLW-3126,National Dress,Gold,Cotton,Religious,13,1,2,Clean,91.33
SLW-3127,Saree,Green,Silk,Religious,9,1,4,Clean,88.75
SLW-3128,Blouse,Gold,Silk,Wedding,4,4,4,Dirty,95.0
SLW-3129,Batik Shirt,Multicolor,Batik,Casual,88,2,3,Clean,12.0
SLW-3130,Saree,Green,Silk,Religious,11,3,4,Clean,86.25
SLW-3131,Sarong,Cream,Cotton,Home,137,0,2,Clean,8.67
SLW-3132,Jacket,Brown,Denim,Casual,87,1,5,Clean,71.0
SLW-3133,Dress,Red,Silk,Wedding,1,3,4,Clean,98.75
SLW-3134,Blouse,Gold,Cotton,Casual,98,1,2,Clean,34.67
SLW-3135,National Dress,Gold,Cotton,Religious,12,1,2,Clean,92.0
SLW-3136,Blouse,Red,Silk,Wedding,3,3,4,Clean,96.25
SLW-3137,Shirt,White,Cotton,Office,55,0,2,Clean,63.33
SLW-3138,Trouser,Khaki,Linen,Office,43,2,2,Dirty,64.17
SLW-3139,Shorts,White,Cotton,Home,141,1,2,Clean,6.0
SLW-3140,Sarong,Green,Batik,Casual,86,3,3,Dirty,14.0
SLW-3141,Dress,Pink,Silk,Wedding,3,4,4,Dirty,96.25
SLW-3142,Salwar,Green,Silk,Wedding,1,4,4,Dirty,98.75
SLW-3143,National Dress,Gold,Silk,Wedding,2,0,4,Clean,97.5
SLW-3144,Sarong,Brown,Cotton,Home,133,1,2,Clean,11.33
SLW-3145,Shirt,White,Cotton,Office,52,2,2,Dirty,65.33
SLW-3146,T-Shirt,Red,Cotton,Casual,91,2,2,Dirty,39.33
SLW-3147,Jacket,Black,Denim,Casual,83,3,5,Clean,72.33
SLW-3148,Dress,Green,Silk,Wedding,2,4,4,Dirty,97.5
SLW-3149,Dress,Yellow,Cotton,Casual,87,2,2,Dirty,42.0
SLW-3150,Sarong,Blue,Cotton,Home,130,0,2,Clean,13.33
SLW-3151,Salwar,Green,Silk,Wedding,3,1,4,Clean,96.25
SLW-3152,Shirt,Blue,Linen,Office,47,1,2,Clean,60.83
SLW-3153,Jacket,Grey,Polyester,Casual,67,1,3,Clean,66.5
SLW-3154,Leggings,Black,Polyester,Home,135,3,3,Dirty,32.5
SLW-3155,Jacket,Brown,Denim,Casual,80,2,5,Clean,73.33
SLW-3156,Shorts,White,Cotton,Home,124,2,2,Dirty,17.33
SLW-3157,Kurtha,White,Cotton,Religious,10,1,2,Clean,93.33
SLW-3158,Kurti,Pink,Silk,Religious,12,1,4,Clean,85.0
SLW-3159,Salwar,White,Cotton,Casual,97,2,2,Dirty,35.33
SLW-3160,Trouser,Navy,Cotton,Casual,90,1,2,Clean,40.0
SLW-3161,Saree,Gold,Cotton,Casual,83,0,2,Clean,44.67
SLW-3162,Kurti,Blue,Silk,Religious,12,3,4,Clean,85.0
SLW-3163,Kurtha,Cream,Cotton,Religious,11,1,2,Clean,92.67
SLW-3164,T-Shirt,Black,Polyester,Casual,83,1,3,Clean,58.5
SLW-3165,School Uniform,White,Cotton,Office,43,0,2,Clean,71.33
SLW-3166,Shirt,Grey,Linen,Office,39,1,2,Clean,67.5
SLW-3167,Trouser,Navy,Cotton,Casual,85,0,2,Clean,43.33
SLW-3168,Blouse,Red,Silk,Wedding,3,4,4,Dirty,96.25
SLW-3169,Kurtha,Cream,Cotton,Religious,11,0,2,Clean,92.67
SLW-3170,Shorts,Blue,Cotton,Home,134,0,2,Clean,10.67
SLW-3171,Batik Shirt,Multicolor,Batik,Office,44,1,3,Clean,56.0
SLW-3172,T-Shirt,Blue,Cotton,Casual,92,1,2,Clean,38.67
SLW-3173,Vest,Black,Cotton,Home,127,0,2,Clean,15.33
SLW-3174,T-Shirt,Grey,Cotton,Casual,93,0,2,Clean,38.0
SLW-3175,Kurti,Blue,Silk,Religious,10,0,4,Clean,87.5
SLW-3176,Leggings,Grey,Polyester,Home,131,3,3,Dirty,34.5
SLW-3177,Blouse,Red,Silk,Wedding,1,0,4,Clean,98.75
SLW-3178,Kurtha,Blue,Cotton,Religious,11,2,2,Dirty,92.67
SLW-3179,Kurtha,Blue,Cotton,Religious,13,0,2,Clean,91.33
SLW-3180,Sarong,Cream,Batik,Casual,91,0,3,Clean,9.0
SLW-3181,Trouser,Navy,Linen,Office,55,0,2,Clean,54.17
SLW-3182,Leggings,Black,Polyester,Home,142,2,3,Clean,29.0
SLW-3183,Salwar,Green,Silk,Wedding,2,2,4,Clean,97.5
SLW-3184,Vest,Grey,Cotton,Home,135,2,2,Dirty,10.0
SLW-3185,Salwar,Pink,Silk,Wedding,2,0,4,Clean,97.5
SLW-3186,Trouser,Grey,Linen,Office,57,1,2,Clean,52.5
SLW-3187,Blouse,Red,Silk,Wedding,2,1,4,Clean,97.5
SLW-3188,Blouse,Blue,Cotton,Casual,94,0,2,Clean,37.33
SLW-3189,Shorts,Blue,Cotton,Home,145,0,2,Clean,3.33
SLW-3190,Blouse,Green,Silk,Wedding,4,3,4,Clean,95.0
SLW-3191,T-Shirt,White,Polyester,Casual,85,1,3,Clean,57.5
SLW-3192,T-Shirt,Red,Cotton,Casual,92,1,2,Clean,38.67
SLW-3193,Shirt,Blue,Linen,Office,63,2,2,Dirty,47.5
SLW-3194,Saree,Green,Silk,Religious,11,4,4,Dirty,86.25
SLW-3195,Kurtha,White,Cotton,Religious,9,0,2,Clean,94.0
SLW-3196,Kurtha,Cream,Cotton,Religious,9,1,2,Clean,94.0
SLW-3197,Leggings,Grey,Polyester,Home,143,3,3,Dirty,28.5
SLW-3198,Blouse,Green,Cotton,Casual,74,2,2,Dirty,50.67
SLW-3199,Sarong,Cream,Cotton,Home,135,1,2,Clean,10.0
SLW-3200,Vest,Black,Cotton,Home,141,0,2,Clean,6.0
SLW-3201,Kurtha,White,Cotton,Religious,12,2,2,Dirty,92.0
SLW-3202,Batik Shirt,Red,Batik,Casual,90,2,3,Clean,10.0
SLW-3203,Jeans,Black,Denim,Casual,89,1,5,Clean,70.33
SLW-3204,Sarong,White,Batik,Casual,96,3,3,Dirty,4.0
SLW-3205,Trouser,Navy,Cotton,Casual,81,2,2,Dirty,46.0
SLW-3206,Jacket,Black,Denim,Casual,83,4,5,Clean,72.33
SLW-3207,Trouser,Grey,Linen,Office,45,2,2,Dirty,62.5
SLW-3208,Shorts,White,Cotton,Home,144,1,2,Clean,4.0
SLW-3209,Salwar,Blue,Silk,Wedding,3,2,4,Clean,96.25
SLW-3210,Sarong,Brown,Cotton,Home,141,1,2,Clean,6.0
SLW-3211,Kurti,Yellow,Silk,Religious,13,1,4,Clean,83.75
SLW-3212,Dress,Blue,Cotton,Casual,79,2,2,Dirty,47.33
SLW-3213,Jacket,Brown,Denim,Casual,99,4,5,Clean,67.0
SLW-3214,Salwar,Green,Cotton,Casual,98,1,2,Clean,34.67
SLW-3215,Vest,Grey,Cotton,Home,143,0,2,Clean,4.67
SLW-3216,Batik Shirt,Red,Batik,Casual,99,0,3,Clean,1.0
SLW-3217,Jeans,Grey,Denim,Casual,76,5,5,Dirty,74.67
SLW-3218,Salwar,Blue,Silk,Wedding,2,1,4,Clean,97.5
SLW-3219,National Dress,Gold,Cotton,Religious,10,0,2,Clean,93.33
SLW-3220,School Uniform,Blue,Cotton,Office,54,1,2,Clean,64.0
SLW-3221,Vest,White,Cotton,Home,129,2,2,Dirty,14.0
SLW-3222,Sarong,Brown,Cotton,Home,144,0,2,Clean,4.0
SLW-3223,Kurti,Green,Cotton,Casual,97,1,2,Clean,35.33
SLW-3224,Blouse,Blue,Silk,Wedding,3,2,4,Clean,96.25
SLW-3225,Jacket,Black,Polyester,Casual,89,0,3,Clean,55.5
SLW-3226,Blouse,Green,Silk,Wedding,2,2,4,Clean,97.5
SLW-3227,Trouser,Grey,Linen,Office,44,2,2,Dirty,63.33
SLW-3228,Batik Shirt,Blue,Batik,Office,57,0,3,Clean,43.0
SLW-3229,Dress,Pink,Cotton,Casual,93,1,2,Clean,38.0
SLW-3230,Salwar,Green,Silk,Wedding,2,0,4,Clean,97.5
SLW-3231,Shirt,Blue,Cotton,Office,47,0,2,Clean,68.67
SLW-3232,Shirt,Grey,Linen,Office,37,1,2,Clean,69.17
SLW-3233,Trouser,Navy,Cotton,Casual,80,2,2,Dirty,46.67
SLW-3234,Salwar,Pink,Cotton,Casual,101,1,2,Clean,32.67
SLW-3235,Batik Shirt,Brown,Batik,Office,42,2,3,Clean,58.0
SLW-3236,Blouse,Blue,Silk,Wedding,3,2,4,Clean,96.25
SLW-3237,Batik Shirt,Multicolor,Batik,Office,56,1,3,Clean,44.0
SLW-3238,Blouse,Red,Silk,Wedding,1,3,4,Clean,98.75
SLW-3239,Batik Shirt,Multicolor,Batik,Casual,89,0,3,Clean,11.0
SLW-3240,Jacket,Brown,Denim,Casual,94,1,5,Clean,68.67
SLW-3241,National Dress,White,Cotton,Religious,12,1,2,Clean,92.0
SLW-3242,Shirt,Pink,Linen,Office,67,2,2,Dirty,44.17
SLW-3243,Kurti,Purple,Cotton,Casual,76,2,2,Dirty,49.33
SLW-3244,Vest,Grey,Cotton,Home,146,1,2,Clean,2.67
SLW-3245,Kurti,Yellow,Cotton,Casual,86,1,2,Clean,42.67
SLW-3246,Dress,Yellow,Cotton,Casual,93,2,2,Dirty,38.0
SLW-3247,Salwar,Pink,Silk,Wedding,3,3,4,Clean,96.25
SLW-3248,Saree,Gold,Silk,Religious,10,4,4,Dirty,87.5
SLW-3249,Dress,Blue,Silk,Wedding,3,3,4,Clean,96.25
SLW-3250,Salwar,White,Cotton,Casual,74,2,2,Dirty,50.67
SLW-3251,Salwar,Green,Cotton,Casual,92,0,2,Clean,38.67
SLW-3252,Dress,Blue,Silk,Wedding,3,0,4,Clean,96.25
SLW-3253,School Uniform,White,Cotton,Office,53,1,2,Clean,64.67
SLW-3254,Kurti,Blue,Silk,Religious,13,3,4,Clean,83.75
SLW-3255,Batik Shirt,Red,Batik,Office,52,2,3,Clean,48.0
SLW-3256,Sarong,White,Batik,Casual,89,1,3,Clean,11.0
SLW-3257,Shirt,Grey,Linen,Office,44,1,2,Clean,63.33
SLW-3258,T-Shirt,Red,Polyester,Casual,83,2,3,Clean,58.5
SLW-3259,Sarong,Cream,Cotton,Home,147,0,2,Clean,2.0
SLW-3260,Kurtha,Cream,Cotton,Religious,14,2,2,Dirty,90.67
SLW-3261,Sarong,Blue,Batik,Casual,86,2,3,Clean,14.0
SLW-3262,National Dress,Gold,Cotton,Religious,12,0,2,Clean,92.0
SLW-3263,Dress,Red,Silk,Wedding,2,0,4,Clean,97.5
SLW-3264,School Uniform,White,Cotton,Office,57,1,2,Clean,62.0
SLW-3265,Blouse,Blue,Cotton,Casual,92,0,2,Clean,38.67
SLW-3266,Dress,Green,Silk,Wedding,4,4,4,Dirty,95.0
SLW-3267,Kurti,Pink,Cotton,Casual,81,1,2,Clean,46.0
SLW-3268,Kurtha,Cream,Cotton,Religious,11,1,2,Clean,92.67
SLW-3269,Blouse,Gold,Silk,Wedding,3,4,4,Dirty,96.25
SLW-3270,Vest,Black,Cotton,Home,143,0,2,Clean,4.67
SLW-3271,Trouser,Khaki,Linen,Office,48,1,2,Clean,60.0
SLW-3272,Trouser,Navy,Cotton,Casual,81,1,2,Clean,46.0
SLW-3273,Blouse,Green,Cotton,Casual,94,2,2,Dirty,37.33
SLW-3274,Batik Shirt,Multicolor,Batik,Casual,93,3,3,Dirty,7.0
SLW-3275,National Dress,Cream,Silk,Wedding,2,3,4,Clean,97.5
SLW-3276,School Uniform,Blue,Cotton,Office,58,0,2,Clean,61.33
SLW-3277,Salwar,White,Silk,Wedding,3,2,4,Clean,96.25
SLW-3278,Blouse,Red,Cotton,Casual,88,0,2,Clean,41.33
SLW-3279,Kurti,Pink,Cotton,Casual,88,2,2,Dirty,41.33
SLW-3280,School Uniform,White,Cotton,Office,53,2,2,Dirty,64.67
SLW-3281,Trouser,Black,Linen,Office,44,2,2,Dirty,63.33
SLW-3282,National Dress,Gold,Cotton,Religious,12,2,2,Dirty,92.0
SLW-3283,Kurti,Purple,Cotton,Casual,72,0,2,Clean,52.0
SLW-3284,Jacket,Brown,Polyester,Casual,94,1,3,Clean,53.0
SLW-3285,Jacket,Black,Polyester,Casual,77,0,3,Clean,61.5
SLW-3286,Trouser,Navy,Cotton,Casual,98,2,2,Dirty,34.67
SLW-3287,Sarong,Cream,Cotton,Home,135,1,2,Clean,10.0
SLW-3288,National Dress,Cream,Silk,Wedding,2,4,4,Dirty,97.5
SLW-3289,Batik Shirt,Multicolor,Batik,Casual,83,2,3,Clean,17.0
SLW-3290,Kurti,Yellow,Cotton,Casual,85,0,2,Clean,43.33
SLW-3291,Blouse,Green,Cotton,Casual,97,0,2,Clean,35.33
SLW-3292,Shorts,Khaki,Cotton,Home,118,0,2,Clean,21.33
SLW-3293,Sarong,Blue,Cotton,Home,148,2,2,Dirty,1.33
SLW-3294,Jeans,Blue,Denim,Casual,90,2,5,Clean,70.0
SLW-3295,Batik Shirt,Brown,Batik,Office,42,0,3,Clean,58.0
SLW-3296,T-Shirt,Black,Polyester,Casual,80,1,3,Clean,60.0
SLW-3297,T-Shirt,Black,Cotton,Casual,99,0,2,Clean,34.0
SLW-3298,T-Shirt,Black,Polyester,Casual,81,3,3,Dirty,59.5
SLW-3299,Sarong,Cream,Batik,Casual,79,2,3,Clean,21.0
SLW-3300,Sarong,White,Cotton,Home,147,2,2,Dirty,2.0
SLW-3301,T-Shirt,White,Polyester,Casual,90,3,3,Dirty,55.0
SLW-3302,Shirt,Pink,Cotton,Office,44,0,2,Clean,70.67
SLW-3303,Jacket,Grey,Denim,Casual,89,2,5,Clean,70.33
SLW-3304,Jeans,Blue,Denim,Casual,80,0,5,Clean,73.33
SLW-3305,National Dress,Gold,Cotton,Religious,13,0,2,Clean,91.33
SLW-3306,Kurti,Yellow,Cotton,Casual,95,0,2,Clean,36.67
SLW-3307,Jacket,Black,Polyester,Casual,91,3,3,Dirty,54.5
SLW-3308,T-Shirt,Blue,Cotton,Casual,90,0,2,Clean,40.0
SLW-3309,Dress,Yellow,Cotton,Casual,100,2,2,Dirty,33.33
SLW-3310,Batik Shirt,Blue,Batik,Casual,87,3,3,Dirty,13.0
SLW-3311,Shorts,Blue,Cotton,Home,128,2,2,Dirty,14.67
SLW-3312,Leggings,Grey,Polyester,Home,141,0,3,Clean,29.5
SLW-3313,School Uniform,White,Cotton,Office,62,2,2,Dirty,58.67
SLW-3314,National Dress,Gold,Silk,Wedding,2,4,4,Dirty,97.5
SLW-3315,Kurtha,Cream,Cotton,Religious,11,0,2,Clean,92.67
SLW-3316,Kurti,Yellow,Cotton,Casual,90,1,2,Clean,40.0
SLW-3317,Batik Shirt,Brown,Batik,Casual,87,1,3,Clean,13.0
SLW-3318,Shirt,Blue,Linen,Office,44,2,2,Dirty,63.33
SLW-3319,Kurtha,Blue,Cotton,Religious,13,0,2,Clean,91.33
SLW-3320,Shorts,Khaki,Cotton,Home,149,2,2,Dirty,0.67
SLW-3321,Sarong,Green,Batik,Casual,89,0,3,Clean,11.0
SLW-3322,Blouse,Green,Silk,Wedding,2,4,4,Dirty,97.5
SLW-3323,Trouser,Black,Linen,Office,40,0,2,Clean,66.67
SLW-3324,Sarong,Blue,Batik,Casual,89,3,3,Dirty,11.0
SLW-3325,Kurti,Yellow,Silk,Religious,13,2,4,Clean,83.75
SLW-3326,Shirt,Blue,Linen,Office,52,2,2,Dirty,56.67
SLW-3327,Kurti,Pink,Cotton,Casual,87,2,2,Dirty,42.0
SLW-3328,Sarong,Brown,Batik,Casual,83,1,3,Clean,17.0
SLW-3329,Kurti,Pink,Cotton,Casual,80,0,2,Clean,46.67
SLW-3330,Batik Shirt,Blue,Batik,Casual,93,3,3,Dirty,7.0
SLW-3331,Blouse,Green,Silk,Wedding,3,1,4,Clean,96.25
SLW-3332,Jacket,Navy,Denim,Casual,77,3,5,Clean,74.33
SLW-3333,Kurti,Pink,Silk,Religious,14,4,4,Dirty,82.5
SLW-3334,Jacket,Grey,Denim,Casual,92,5,5,Dirty,69.33
SLW-3335,Trouser,Khaki,Linen,Office,58,1,2,Clean,51.67
SLW-3336,T-Shirt,Blue,Cotton,Casual,78,0,2,Clean,48.0
SLW-3337,Shirt,Pink,Cotton,Office,41,0,2,Clean,72.67
SLW-3338,Kurti,Blue,Silk,Religious,11,2,4,Clean,86.25
SLW-3339,Leggings,Navy,Polyester,Home,142,1,3,Clean,29.0
SLW-3340,Leggings,Navy,Polyester,Home,152,0,3,Clean,24.0
SLW-3341,Dress,Red,Silk,Wedding,3,0,4,Clean,96.25
SLW-3342,Trouser,Khaki,Cotton,Casual,86,0,2,Clean,42.67
SLW-3343,School Uniform,Blue,Cotton,Office,43,2,2,Dirty,71.33
SLW-3344,Vest,Black,Cotton,Home,147,1,2,Clean,2.0
SLW-3345,Batik Shirt,Blue,Batik,Casual,81,0,3,Clean,19.0
SLW-3346,Jacket,Brown,Denim,Casual,99,5,5,Dirty,67.0
SLW-3347,Trouser,Grey,Cotton,Casual,86,0,2,Clean,42.67
SLW-3348,Blouse,Green,Silk,Wedding,4,3,4,Clean,95.0
SLW-3349,Jeans,Grey,Denim,Casual,92,1,5,Clean,69.33
SLW-3350,Sarong,Green,Cotton,Home,136,0,2,Clean,9.33
SLW-3351,Shirt,Pink,Linen,Office,46,0,2,Clean,61.67
SLW-3352,Sarong,White,Cotton,Home,135,0,2,Clean,10.0
SLW-3353,Vest,Black,Cotton,Home,141,1,2,Clean,6.0
SLW-3354,Leggings,Black,Polyester,Home,138,2,3,Clean,31.0
SLW-3355,Batik Shirt,Brown,Batik,Casual,83,2,3,Clean,17.0
SLW-3356,National Dress,Cream,Silk,Wedding,2,3,4,Clean,97.5
SLW-3357,Sarong,Green,Batik,Casual,88,2,3,Clean,12.0
SLW-3358,Jacket,Navy,Denim,Casual,73,5,5,Dirty,75.67
SLW-3359,Sarong,Green,Cotton,Home,141,0,2,Clean,6.0
SLW-3360,Batik Shirt,Multicolor,Batik,Office,44,2,3,Clean,56.0
SLW-3361,Saree,Gold,Cotton,Casual,79,2,2,Dirty,47.33
SLW-3362,Trouser,Navy,Cotton,Casual,76,2,2,Dirty,49.33
SLW-3363,Batik Shirt,Blue,Batik,Casual,75,1,3,Clean,25.0
SLW-3364,Saree,Purple,Silk,Religious,9,2,4,Clean,88.75
SLW-3365,Blouse,Green,Cotton,Casual,83,0,2,Clean,44.67
SLW-3366,National Dress,White,Cotton,Religious,14,2,2,Dirty,90.67
SLW-3367,Salwar,Blue,Cotton,Casual,84,2,2,Dirty,44.0
SLW-3368,Trouser,Khaki,Cotton,Casual,89,2,2,Dirty,40.67
SLW-3369,Sarong,White,Cotton,Home,141,1,2,Clean,6.0
SLW-3370,Blouse,Blue,Cotton,Casual,88,1,2,Clean,41.33
SLW-3371,Blouse,Green,Cotton,Casual,87,1,2,Clean,42.0
SLW-3372,Batik Shirt,Multicolor,Batik,Office,42,3,3,Dirty,58.0
SLW-3373,Shirt,White,Linen,Office,58,2,2,Dirty,51.67
SLW-3374,Jacket,Navy,Denim,Casual,100,5,5,Dirty,66.67
SLW-3375,Sarong,Green,Batik,Casual,76,2,3,Clean,24.0
SLW-3376,School Uniform,Blue,Cotton,Office,43,1,2,Clean,71.33
SLW-3377,Sarong,Cream,Cotton,Home,135,1,2,Clean,10.0
SLW-3378,Shirt,White,Cotton,Office,44,0,2,Clean,70.67
SLW-3379,Salwar,Green,Silk,Wedding,3,1,4,Clean,96.25
SLW-3380,Batik Shirt,Brown,Batik,Casual,82,1,3,Clean,18.0
