bust,waist,hips,height,body_shape,image_path
83.8,70.9,81.4,154.4,Rectangle,data/model1_body_shape\images\03613.png
85.1,73.7,80.6,165.9,Rectangle,data/model1_body_shape\images\03131.png
84.6,67.8,80.4,177.6,Rectangle,data/model1_body_shape\images\03396.png
94.3,88.3,77.4,163.7,InvertedTriangle,data/model1_body_shape\images\04460.png
109.5,101.2,99.5,164.4,InvertedTriangle,data/model1_body_shape\images\04649.png
94.0,98.6,95.5,167.8,Apple,data/model1_body_shape\images\02820.png
78.7,76.7,94.8,151.4,Pear,data/model1_body_shape\images\01452.png
83.7,63.8,84.8,147.6,Hourglass,data/model1_body_shape\images\00593.png
95.3,72.7,93.8,167.9,Hourglass,data/model1_body_shape\images\00041.png
101.0,66.5,95.8,167.5,Hourglass,data/model1_body_shape\images\00560.png
104.1,88.6,100.1,173.4,Rectangle,data/model1_body_shape\images\03273.png
80.1,73.1,83.4,159.5,Rectangle,data/model1_body_shape\images\03244.png
86.5,66.6,92.4,145.0,Hourglass,data/model1_body_shape\images\00243.png
92.1,73.6,105.0,168.1,Pear,data/model1_body_shape\images\01339.png
103.4,96.8,99.5,169.0,Apple,data/model1_body_shape\images\02780.png
83.3,73.8,88.5,161.8,Rectangle,data/model1_body_shape\images\03187.png
102.5,91.4,100.9,154.8,Rectangle,data/model1_body_shape\images\03799.png
78.0,69.2,93.8,159.7,Pear,data/model1_body_shape\images\01442.png
85.1,58.9,82.4,166.3,Hourglass,data/model1_body_shape\images\00261.png
109.6,103.6,109.3,172.9,Apple,data/model1_body_shape\images\02764.png
103.6,73.3,114.1,154.7,Pear,data/model1_body_shape\images\01689.png
94.2,76.4,109.7,159.4,Pear,data/model1_body_shape\images\01725.png
110.1,77.8,92.3,167.9,InvertedTriangle,data/model1_body_shape\images\04792.png
89.9,67.0,92.3,163.9,Hourglass,data/model1_body_shape\images\00834.png
86.0,67.1,96.7,166.7,Pear,data/model1_body_shape\images\01866.png
109.0,110.7,108.8,159.6,Apple,data/model1_body_shape\images\02496.png
104.2,99.3,98.5,150.2,Apple,data/model1_body_shape\images\02010.png
90.3,66.9,85.4,163.9,Hourglass,data/model1_body_shape\images\00340.png
99.8,101.4,102.5,169.7,Apple,data/model1_body_shape\images\02988.png
89.7,75.1,105.2,168.9,Pear,data/model1_body_shape\images\01601.png
87.9,78.9,92.6,160.5,Rectangle,data/model1_body_shape\images\03875.png
89.9,85.6,77.8,156.0,InvertedTriangle,data/model1_body_shape\images\04694.png
100.6,75.5,104.4,169.2,Hourglass,data/model1_body_shape\images\00480.png
99.9,94.9,97.9,164.7,Apple,data/model1_body_shape\images\02825.png
107.2,78.3,94.5,166.4,InvertedTriangle,data/model1_body_shape\images\04329.png
98.0,89.1,99.4,171.9,Rectangle,data/model1_body_shape\images\03540.png
90.0,75.5,74.5,155.7,InvertedTriangle,data/model1_body_shape\images\04638.png
102.6,87.8,98.7,161.0,Rectangle,data/model1_body_shape\images\03046.png
102.4,92.8,105.5,159.9,Rectangle,data/model1_body_shape\images\03990.png
94.1,90.8,103.2,175.7,Pear,data/model1_body_shape\images\01766.png
108.3,88.2,91.0,166.4,InvertedTriangle,data/model1_body_shape\images\04473.png
106.1,109.1,100.6,170.7,Apple,data/model1_body_shape\images\02453.png
109.4,108.5,111.5,158.4,Apple,data/model1_body_shape\images\02877.png
88.6,77.3,94.0,164.9,Rectangle,data/model1_body_shape\images\03815.png
107.2,71.7,89.6,156.4,InvertedTriangle,data/model1_body_shape\images\04016.png
98.0,73.8,87.9,166.6,InvertedTriangle,data/model1_body_shape\images\04677.png
99.9,87.9,104.1,172.0,Rectangle,data/model1_body_shape\images\03679.png
91.6,70.5,106.2,159.9,Pear,data/model1_body_shape\images\01271.png
81.9,66.7,80.4,176.5,Rectangle,data/model1_body_shape\images\03077.png
95.3,77.6,77.4,157.5,InvertedTriangle,data/model1_body_shape\images\04501.png
82.1,75.4,86.2,158.2,Rectangle,data/model1_body_shape\images\03094.png
97.8,68.1,85.7,153.6,InvertedTriangle,data/model1_body_shape\images\04653.png
95.6,66.2,94.4,168.4,Hourglass,data/model1_body_shape\images\00347.png
80.1,68.4,84.3,161.9,Rectangle,data/model1_body_shape\images\03881.png
98.4,70.4,87.4,150.7,InvertedTriangle,data/model1_body_shape\images\04623.png
92.1,88.6,88.5,161.1,Apple,data/model1_body_shape\images\02562.png
95.9,67.5,80.6,160.6,InvertedTriangle,data/model1_body_shape\images\04590.png
94.0,66.7,111.1,173.8,Pear,data/model1_body_shape\images\01423.png
103.2,79.7,105.9,166.4,Hourglass,data/model1_body_shape\images\00656.png
96.8,92.2,91.1,181.3,Apple,data/model1_body_shape\images\02102.png
86.2,60.3,84.0,169.6,Hourglass,data/model1_body_shape\images\00632.png
100.6,95.9,101.4,156.4,Apple,data/model1_body_shape\images\02892.png
111.0,105.5,113.5,160.1,Apple,data/model1_body_shape\images\02493.png
106.5,108.4,100.9,159.7,Apple,data/model1_body_shape\images\02665.png
89.1,67.8,79.9,169.2,InvertedTriangle,data/model1_body_shape\images\04015.png
104.1,92.9,107.7,160.9,Rectangle,data/model1_body_shape\images\03662.png
88.6,75.1,91.8,155.7,Rectangle,data/model1_body_shape\images\03307.png
85.6,68.9,82.2,172.5,Rectangle,data/model1_body_shape\images\03096.png
81.2,66.8,83.8,165.8,Rectangle,data/model1_body_shape\images\03919.png
100.5,101.1,96.6,171.2,Apple,data/model1_body_shape\images\02500.png
106.1,67.8,115.3,158.6,Pear,data/model1_body_shape\images\01465.png
105.5,106.8,108.7,153.6,Apple,data/model1_body_shape\images\02833.png
95.9,70.9,98.3,169.8,Hourglass,data/model1_body_shape\images\00115.png
95.7,89.9,107.3,167.4,Pear,data/model1_body_shape\images\01821.png
80.0,73.9,96.4,170.1,Pear,data/model1_body_shape\images\01494.png
104.2,101.1,103.1,166.2,Apple,data/model1_body_shape\images\02401.png
87.7,62.2,98.8,168.1,Pear,data/model1_body_shape\images\01232.png
112.0,113.9,114.6,163.9,Apple,data/model1_body_shape\images\02661.png
100.3,67.8,89.5,151.8,InvertedTriangle,data/model1_body_shape\images\04100.png
110.5,86.5,93.1,161.4,InvertedTriangle,data/model1_body_shape\images\04573.png
86.2,72.3,98.0,155.2,Pear,data/model1_body_shape\images\01153.png
82.2,74.4,83.4,172.9,Rectangle,data/model1_body_shape\images\03848.png
97.2,60.3,92.5,163.6,Hourglass,data/model1_body_shape\images\00057.png
100.0,92.7,87.9,160.1,InvertedTriangle,data/model1_body_shape\images\04104.png
89.4,84.9,72.0,161.8,InvertedTriangle,data/model1_body_shape\images\04288.png
110.5,101.2,100.9,172.4,InvertedTriangle,data/model1_body_shape\images\04945.png
90.3,84.1,106.5,169.4,Pear,data/model1_body_shape\images\01735.png
111.4,105.2,110.1,161.1,Apple,data/model1_body_shape\images\02196.png
98.7,87.4,100.2,159.4,Rectangle,data/model1_body_shape\images\03553.png
88.9,93.5,91.4,156.4,Apple,data/model1_body_shape\images\02475.png
90.9,95.3,96.1,158.0,Apple,data/model1_body_shape\images\02564.png
86.1,69.8,83.6,160.8,Rectangle,data/model1_body_shape\images\03158.png
107.4,99.1,97.6,153.3,InvertedTriangle,data/model1_body_shape\images\04034.png
93.8,84.4,89.2,145.0,Rectangle,data/model1_body_shape\images\03655.png
91.1,69.7,90.3,172.4,Hourglass,data/model1_body_shape\images\00707.png
96.6,82.5,80.3,175.3,InvertedTriangle,data/model1_body_shape\images\04280.png
105.4,98.2,117.7,163.8,Pear,data/model1_body_shape\images\01093.png
107.3,76.8,95.6,156.1,InvertedTriangle,data/model1_body_shape\images\04839.png
94.8,70.9,108.8,171.5,Pear,data/model1_body_shape\images\01376.png
99.5,85.0,89.3,164.6,InvertedTriangle,data/model1_body_shape\images\04913.png
102.0,77.1,96.6,149.8,Hourglass,data/model1_body_shape\images\00072.png
83.8,78.9,100.1,159.5,Pear,data/model1_body_shape\images\01922.png
99.9,88.8,95.1,154.5,Rectangle,data/model1_body_shape\images\03173.png
97.2,88.8,111.0,160.7,Pear,data/model1_body_shape\images\01764.png
87.0,59.1,92.8,169.4,Hourglass,data/model1_body_shape\images\00743.png
108.3,84.3,92.5,156.5,InvertedTriangle,data/model1_body_shape\images\04318.png
88.1,82.5,104.6,165.6,Pear,data/model1_body_shape\images\01005.png
90.7,90.0,92.4,170.9,Apple,data/model1_body_shape\images\02668.png
86.4,72.7,97.1,173.3,Pear,data/model1_body_shape\images\01190.png
96.6,80.9,82.8,176.0,InvertedTriangle,data/model1_body_shape\images\04631.png
102.5,95.3,98.1,145.6,Apple,data/model1_body_shape\images\02601.png
96.3,83.5,106.1,164.6,Pear,data/model1_body_shape\images\01125.png
98.3,84.7,109.2,163.9,Pear,data/model1_body_shape\images\01241.png
95.6,75.9,79.8,171.7,InvertedTriangle,data/model1_body_shape\images\04606.png
96.6,73.0,81.2,177.9,InvertedTriangle,data/model1_body_shape\images\04130.png
101.5,91.8,97.1,150.5,Rectangle,data/model1_body_shape\images\03442.png
101.1,74.4,106.5,163.5,Hourglass,data/model1_body_shape\images\00998.png
83.4,72.5,86.3,159.8,Rectangle,data/model1_body_shape\images\03386.png
104.9,101.2,102.1,153.8,Apple,data/model1_body_shape\images\02684.png
93.0,72.1,106.2,163.0,Pear,data/model1_body_shape\images\01577.png
94.7,79.1,83.3,163.3,InvertedTriangle,data/model1_body_shape\images\04790.png
89.5,84.9,105.4,166.2,Pear,data/model1_body_shape\images\01826.png
98.1,88.3,92.7,156.6,Rectangle,data/model1_body_shape\images\03292.png
89.2,70.9,72.6,149.0,InvertedTriangle,data/model1_body_shape\images\04989.png
80.1,69.0,79.5,172.2,Rectangle,data/model1_body_shape\images\03536.png
95.9,70.6,99.2,161.4,Hourglass,data/model1_body_shape\images\00440.png
96.1,82.7,86.7,156.1,InvertedTriangle,data/model1_body_shape\images\04951.png
94.0,86.9,108.1,169.2,Pear,data/model1_body_shape\images\01100.png
91.4,66.6,81.6,145.0,InvertedTriangle,data/model1_body_shape\images\04010.png
92.2,83.2,96.5,160.6,Rectangle,data/model1_body_shape\images\03058.png
102.7,82.1,106.5,162.3,Hourglass,data/model1_body_shape\images\00649.png
104.0,94.8,117.4,154.3,Pear,data/model1_body_shape\images\01546.png
90.8,76.6,77.3,166.9,InvertedTriangle,data/model1_body_shape\images\04756.png
90.1,80.2,84.2,169.5,Rectangle,data/model1_body_shape\images\03560.png
96.7,86.1,92.9,170.3,Rectangle,data/model1_body_shape\images\03886.png
96.2,85.1,97.1,149.8,Rectangle,data/model1_body_shape\images\03741.png
94.2,66.0,94.3,171.6,Hourglass,data/model1_body_shape\images\00630.png
97.4,63.3,103.1,148.7,Hourglass,data/model1_body_shape\images\00672.png
106.4,84.3,115.8,154.4,Pear,data/model1_body_shape\images\01249.png
87.4,62.5,86.8,158.9,Hourglass,data/model1_body_shape\images\00482.png
108.5,68.1,119.3,162.1,Pear,data/model1_body_shape\images\01584.png
100.2,87.7,98.0,162.6,Rectangle,data/model1_body_shape\images\03074.png
104.9,86.8,93.3,163.8,InvertedTriangle,data/model1_body_shape\images\04627.png
105.2,96.8,108.4,182.0,Rectangle,data/model1_body_shape\images\03038.png
105.8,102.4,115.6,155.9,Pear,data/model1_body_shape\images\01462.png
83.4,78.5,87.9,168.1,Rectangle,data/model1_body_shape\images\03929.png
104.1,99.1,109.9,159.5,Rectangle,data/model1_body_shape\images\03621.png
103.8,107.9,109.0,167.4,Apple,data/model1_body_shape\images\02578.png
82.5,73.0,85.2,158.1,Rectangle,data/model1_body_shape\images\03801.png
96.4,62.0,100.9,155.7,Hourglass,data/model1_body_shape\images\00049.png
109.6,87.8,99.1,168.1,InvertedTriangle,data/model1_body_shape\images\04289.png
98.9,83.0,93.6,167.6,Rectangle,data/model1_body_shape\images\03344.png
100.9,63.5,95.0,161.8,Hourglass,data/model1_body_shape\images\00858.png
92.9,63.7,107.4,157.2,Pear,data/model1_body_shape\images\01072.png
92.1,71.7,90.7,163.6,Hourglass,data/model1_body_shape\images\00719.png
94.7,87.3,99.4,159.9,Rectangle,data/model1_body_shape\images\03717.png
89.1,92.3,87.6,156.0,Apple,data/model1_body_shape\images\02631.png
106.7,101.9,91.2,168.0,InvertedTriangle,data/model1_body_shape\images\04873.png
101.8,72.6,114.9,170.9,Pear,data/model1_body_shape\images\01660.png
107.6,82.0,117.0,164.9,Pear,data/model1_body_shape\images\01656.png
106.2,99.6,101.5,158.7,Apple,data/model1_body_shape\images\02425.png
94.0,89.0,99.0,154.3,Rectangle,data/model1_body_shape\images\03524.png
91.4,80.6,82.0,157.1,InvertedTriangle,data/model1_body_shape\images\04229.png
99.1,75.8,86.5,160.4,InvertedTriangle,data/model1_body_shape\images\04974.png
95.3,85.3,100.2,156.9,Rectangle,data/model1_body_shape\images\03309.png
101.0,92.9,86.4,160.6,InvertedTriangle,data/model1_body_shape\images\04476.png
88.3,77.6,89.1,162.9,Rectangle,data/model1_body_shape\images\03305.png
89.2,79.2,74.0,165.7,InvertedTriangle,data/model1_body_shape\images\04751.png
88.6,68.1,79.4,160.1,InvertedTriangle,data/model1_body_shape\images\04126.png
105.7,99.7,106.7,160.1,Apple,data/model1_body_shape\images\02606.png
97.8,75.0,113.1,160.6,Pear,data/model1_body_shape\images\01385.png
89.3,77.7,88.9,168.3,Rectangle,data/model1_body_shape\images\03835.png
99.4,87.2,110.7,158.4,Pear,data/model1_body_shape\images\01399.png
81.3,70.7,92.4,167.5,Pear,data/model1_body_shape\images\01195.png
104.1,84.0,116.3,162.9,Pear,data/model1_body_shape\images\01408.png
99.4,83.6,96.4,168.0,Rectangle,data/model1_body_shape\images\03824.png
99.6,81.1,114.0,162.3,Pear,data/model1_body_shape\images\01798.png
97.0,66.9,111.4,159.4,Pear,data/model1_body_shape\images\01475.png
91.4,87.3,75.7,165.2,InvertedTriangle,data/model1_body_shape\images\04965.png
93.7,74.5,93.6,155.1,Hourglass,data/model1_body_shape\images\00035.png
96.4,87.2,96.9,157.6,Rectangle,data/model1_body_shape\images\03541.png
92.4,95.7,90.6,162.0,Apple,data/model1_body_shape\images\02345.png
108.7,102.9,91.6,174.1,InvertedTriangle,data/model1_body_shape\images\04678.png
101.1,101.4,102.6,163.4,Apple,data/model1_body_shape\images\02359.png
106.4,109.9,108.8,178.0,Apple,data/model1_body_shape\images\02206.png
85.8,75.3,85.3,158.3,Rectangle,data/model1_body_shape\images\03767.png
98.0,62.1,110.4,154.7,Pear,data/model1_body_shape\images\01286.png
105.1,79.1,100.3,168.7,Hourglass,data/model1_body_shape\images\00349.png
87.8,87.4,83.2,167.5,Apple,data/model1_body_shape\images\02137.png
109.6,104.7,112.0,164.1,Apple,data/model1_body_shape\images\02691.png
88.5,78.2,74.6,156.3,InvertedTriangle,data/model1_body_shape\images\04560.png
85.4,74.9,91.0,151.7,Rectangle,data/model1_body_shape\images\03967.png
95.1,84.5,107.3,161.6,Pear,data/model1_body_shape\images\01681.png
106.6,67.8,93.7,167.8,InvertedTriangle,data/model1_body_shape\images\04834.png
95.6,78.5,111.0,163.6,Pear,data/model1_body_shape\images\01443.png
104.5,96.3,105.6,167.0,Rectangle,data/model1_body_shape\images\03243.png
92.6,71.5,108.7,172.4,Pear,data/model1_body_shape\images\01671.png
100.2,89.7,94.8,156.7,Rectangle,data/model1_body_shape\images\03836.png
94.6,76.7,106.8,154.7,Pear,data/model1_body_shape\images\01179.png
95.2,88.7,90.8,160.8,Apple,data/model1_body_shape\images\02798.png
104.8,63.4,118.2,171.6,Pear,data/model1_body_shape\images\01692.png
86.1,69.2,82.6,163.6,Rectangle,data/model1_body_shape\images\03956.png
90.3,67.6,92.3,156.9,Hourglass,data/model1_body_shape\images\00372.png
93.1,76.8,87.5,165.4,Rectangle,data/model1_body_shape\images\03610.png
103.4,66.6,116.0,160.6,Pear,data/model1_body_shape\images\01916.png
98.5,66.9,114.7,162.8,Pear,data/model1_body_shape\images\01357.png
101.6,72.4,111.8,164.4,Pear,data/model1_body_shape\images\01825.png
105.6,59.2,107.8,167.5,Hourglass,data/model1_body_shape\images\00786.png
102.4,63.9,101.8,162.2,Hourglass,data/model1_body_shape\images\00469.png
97.6,74.5,99.6,163.4,Hourglass,data/model1_body_shape\images\00140.png
88.2,60.1,88.1,163.6,Hourglass,data/model1_body_shape\images\00788.png
87.1,66.4,87.9,161.2,Hourglass,data/model1_body_shape\images\00323.png
100.7,70.3,106.3,160.9,Hourglass,data/model1_body_shape\images\00050.png
82.0,58.2,78.0,167.5,Hourglass,data/model1_body_shape\images\00714.png
100.1,73.7,84.1,154.8,InvertedTriangle,data/model1_body_shape\images\04889.png
87.3,79.6,84.7,160.1,Apple,data/model1_body_shape\images\02840.png
99.5,93.3,99.5,162.0,Apple,data/model1_body_shape\images\02446.png
99.0,74.3,87.2,164.4,InvertedTriangle,data/model1_body_shape\images\04813.png
93.1,85.8,77.1,162.1,InvertedTriangle,data/model1_body_shape\images\04419.png
103.7,78.8,91.9,170.3,InvertedTriangle,data/model1_body_shape\images\04596.png
81.5,70.7,80.4,169.2,Rectangle,data/model1_body_shape\images\03015.png
99.4,101.5,99.4,165.5,Apple,data/model1_body_shape\images\02666.png
105.6,69.5,104.5,163.7,Hourglass,data/model1_body_shape\images\00406.png
84.5,75.1,82.2,159.0,Rectangle,data/model1_body_shape\images\03724.png
94.5,82.4,112.1,157.6,Pear,data/model1_body_shape\images\01004.png
86.8,69.9,82.8,151.7,Rectangle,data/model1_body_shape\images\03787.png
89.0,62.3,92.7,165.6,Hourglass,data/model1_body_shape\images\00890.png
88.2,84.5,92.4,175.0,Apple,data/model1_body_shape\images\02411.png
95.8,102.8,100.7,158.2,Apple,data/model1_body_shape\images\02545.png
111.2,77.7,96.1,160.8,InvertedTriangle,data/model1_body_shape\images\04833.png
106.5,106.9,112.1,155.0,Apple,data/model1_body_shape\images\02390.png
80.8,66.1,80.0,166.9,Rectangle,data/model1_body_shape\images\03940.png
89.6,62.0,95.0,160.9,Hourglass,data/model1_body_shape\images\00042.png
90.5,88.9,91.9,156.7,Apple,data/model1_body_shape\images\02830.png
98.4,83.5,93.4,159.7,Rectangle,data/model1_body_shape\images\03965.png
82.0,60.3,78.6,164.6,Hourglass,data/model1_body_shape\images\00303.png
103.3,77.4,93.0,167.0,InvertedTriangle,data/model1_body_shape\images\04513.png
95.8,84.5,99.7,161.4,Rectangle,data/model1_body_shape\images\03747.png
101.6,66.7,104.6,157.2,Hourglass,data/model1_body_shape\images\00664.png
90.4,63.0,100.0,154.8,Pear,data/model1_body_shape\images\01177.png
108.6,105.1,111.4,159.2,Apple,data/model1_body_shape\images\02676.png
82.7,72.2,98.0,155.9,Pear,data/model1_body_shape\images\01947.png
99.4,93.0,96.1,164.4,Apple,data/model1_body_shape\images\02501.png
89.4,68.8,100.7,163.4,Pear,data/model1_body_shape\images\01473.png
103.7,93.5,101.4,156.9,Rectangle,data/model1_body_shape\images\03483.png
103.9,89.6,99.8,167.0,Rectangle,data/model1_body_shape\images\03520.png
97.9,99.1,92.8,156.8,Apple,data/model1_body_shape\images\02132.png
100.6,91.1,116.0,160.8,Pear,data/model1_body_shape\images\01026.png
91.9,67.5,85.9,158.5,Hourglass,data/model1_body_shape\images\00961.png
104.9,101.8,99.8,146.6,Apple,data/model1_body_shape\images\02889.png
95.2,88.1,100.5,163.7,Rectangle,data/model1_body_shape\images\03134.png
91.2,92.2,87.3,145.0,Apple,data/model1_body_shape\images\02009.png
93.2,102.2,99.1,154.2,Apple,data/model1_body_shape\images\02149.png
80.6,69.0,82.5,171.0,Rectangle,data/model1_body_shape\images\03323.png
87.4,86.3,81.8,170.0,Apple,data/model1_body_shape\images\02338.png
81.6,70.5,83.2,158.3,Rectangle,data/model1_body_shape\images\03888.png
86.1,62.8,90.8,169.1,Hourglass,data/model1_body_shape\images\00304.png
89.1,81.1,103.6,164.2,Pear,data/model1_body_shape\images\01440.png
98.6,67.3,115.5,175.8,Pear,data/model1_body_shape\images\01496.png
111.6,114.3,116.1,156.5,Apple,data/model1_body_shape\images\02652.png
108.5,115.5,114.2,178.6,Apple,data/model1_body_shape\images\02875.png
92.2,58.7,89.8,158.8,Hourglass,data/model1_body_shape\images\00916.png
103.0,78.4,86.8,149.8,InvertedTriangle,data/model1_body_shape\images\04182.png
89.0,82.3,92.3,166.2,Rectangle,data/model1_body_shape\images\03721.png
106.5,107.0,101.3,166.0,Apple,data/model1_body_shape\images\02772.png
83.1,66.6,99.8,151.5,Pear,data/model1_body_shape\images\01624.png
102.9,86.9,97.4,157.1,Rectangle,data/model1_body_shape\images\03837.png
96.8,59.2,94.3,153.9,Hourglass,data/model1_body_shape\images\00821.png
82.0,71.0,87.7,169.4,Rectangle,data/model1_body_shape\images\03964.png
79.5,70.2,96.9,164.7,Pear,data/model1_body_shape\images\01354.png
104.6,83.1,92.7,177.8,InvertedTriangle,data/model1_body_shape\images\04497.png
101.7,72.3,102.5,145.0,Hourglass,data/model1_body_shape\images\00850.png
